@relation demonstrations4ActionPrediction

@attribute word1 NUMERIC
@attribute word2 NUMERIC
@attribute word3 NUMERIC
@attribute word4 NUMERIC
@attribute word5 NUMERIC
@attribute word6 NUMERIC
@attribute word7 NUMERIC
@attribute word8 NUMERIC
@attribute word9 NUMERIC
@attribute word10 NUMERIC
@attribute word11 NUMERIC
@attribute word12 NUMERIC
@attribute word13 NUMERIC
@attribute word14 NUMERIC
@attribute word15 NUMERIC
@attribute word16 NUMERIC
@attribute word17 NUMERIC
@attribute word18 NUMERIC
@attribute word19 NUMERIC
@attribute word20 NUMERIC
@attribute word21 NUMERIC
@attribute word22 NUMERIC
@attribute word23 NUMERIC
@attribute word24 NUMERIC
@attribute word25 NUMERIC
@attribute word26 NUMERIC
@attribute word27 NUMERIC
@attribute word28 NUMERIC
@attribute word29 NUMERIC
@attribute word30 NUMERIC
@attribute word31 NUMERIC
@attribute word32 NUMERIC
@attribute word33 NUMERIC
@attribute word34 NUMERIC
@attribute word35 NUMERIC
@attribute word36 NUMERIC
@attribute word37 NUMERIC
@attribute word38 NUMERIC
@attribute word39 NUMERIC
@attribute word40 NUMERIC
@attribute word41 NUMERIC
@attribute word42 NUMERIC
@attribute word43 NUMERIC
@attribute word44 NUMERIC
@attribute word45 NUMERIC
@attribute word46 NUMERIC
@attribute word47 NUMERIC
@attribute word48 NUMERIC
@attribute word49 NUMERIC
@attribute word50 NUMERIC
@attribute word51 NUMERIC
@attribute word52 NUMERIC
@attribute word53 NUMERIC
@attribute word54 NUMERIC
@attribute word55 NUMERIC
@attribute word56 NUMERIC
@attribute word57 NUMERIC
@attribute word58 NUMERIC
@attribute word59 NUMERIC
@attribute word60 NUMERIC
@attribute word61 NUMERIC
@attribute word62 NUMERIC
@attribute word63 NUMERIC
@attribute word64 NUMERIC
@attribute word65 NUMERIC
@attribute word66 NUMERIC
@attribute word67 NUMERIC
@attribute word68 NUMERIC
@attribute word69 NUMERIC
@attribute word70 NUMERIC
@attribute word71 NUMERIC
@attribute word72 NUMERIC
@attribute word73 NUMERIC
@attribute word74 NUMERIC
@attribute word75 NUMERIC
@attribute word76 NUMERIC
@attribute word77 NUMERIC
@attribute word78 NUMERIC
@attribute word79 NUMERIC
@attribute word80 NUMERIC
@attribute word81 NUMERIC
@attribute word82 NUMERIC
@attribute word83 NUMERIC
@attribute word84 NUMERIC
@attribute word85 NUMERIC
@attribute word86 NUMERIC
@attribute word87 NUMERIC
@attribute word88 NUMERIC
@attribute word89 NUMERIC
@attribute word90 NUMERIC
@attribute word91 NUMERIC
@attribute word92 NUMERIC
@attribute word93 NUMERIC
@attribute word94 NUMERIC
@attribute word95 NUMERIC
@attribute word96 NUMERIC
@attribute word97 NUMERIC
@attribute word98 NUMERIC
@attribute word99 NUMERIC
@attribute word100 NUMERIC
@attribute action {22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 10, 32, 11, 33, 12, 34, 13, 14, 15, 16, 17, 18, 19, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 20, 21,35}

@data
-0.38497,0.80092,0.064106,-0.28355,-0.026759,-0.34532,-0.64253,-0.11729,-0.33257,0.55243,-0.087813,0.9035,0.47102,0.56657,0.6985,-0.35229,-0.86542,0.90573,0.03576,-0.071705,-0.12327,0.54923,0.47005,0.35572,1.2611,-0.67581,-0.94983,0.68666,0.3871,-1.3492,0.63512,0.46416,-0.48814,0.83827,-0.9246,-0.33722,0.53741,-1.0616,-0.081403,-0.67111,0.30923,-0.3923,-0.55002,-0.68827,0.58049,-0.11626,0.013139,-0.57654,0.048833,0.67204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0.49885765,0.13543999,0.3445234,-0.41234103,0.54907,-0.1837857,-0.3443858,0.10303744,-0.18376039,0.15905352,-0.102322,0.8211479,-0.30331713,-0.062398594,0.817873,0.726226,0.465738,0.059001602,0.3277532,-0.959808,-0.31574598,0.33084202,0.55098,0.280728,0.83262,-2.01556,-0.82975996,-0.0808367,0.88550204,-1.020338,3.67472,0.77335596,-0.702172,-0.39474198,-0.1521118,0.0523588,0.013123989,0.24757162,0.47068,-0.44627,-0.07595087,0.061767,0.110722005,0.536948,0.3183792,0.20254,0.15203938,-0.125316,-0.18111381,0.650634,0.26915583,0.15423983,-0.22412615,-0.1376699,0.3178985,-0.20138283,-0.5624842,-0.13363616,-0.13656811,-0.12275878,0.067449756,-0.20216434,-0.09137252,-0.20550875,0.39491418,0.27434692,0.12152979,0.3605139,-0.4125787,-0.13548534,0.33213758,0.23403317,-0.052322,0.270159,0.1187385,-1.5612559,-0.40688393,0.1446776,0.29605085,-0.071328,3.262125,0.20816942,-0.09230158,-0.14540914,0.0464476,0.076853104,0.03082992,0.1745645,0.11886901,-0.09282776,-0.060346276,0.06215882,0.16800785,-7.4523996E-4,0.16732682,0.20710017,-0.3167006,-0.1010685,0.19761266,-0.05503251,0
0.40750334,-0.26600128,0.046508145,-0.36789244,0.37692943,-0.27951857,-0.45417002,0.38395214,-0.2928231,0.043789808,-0.12534514,0.26803428,-0.46616,-0.37434715,0.8242728,0.530199,0.425252,0.10672414,0.09100957,-0.47960573,-0.47328997,0.40453187,0.34392428,0.22576942,0.7685871,-1.6598828,-0.7780896,0.34425285,0.6691032,-0.8348443,2.747081,0.52907574,-0.25907,-0.15221855,-0.10032899,-0.17104001,0.22773287,0.18631713,0.33773303,-0.15192297,-0.3136449,0.034043144,-0.06787814,0.44126815,-0.095362425,0.07216757,-0.23392771,0.17289357,-0.10125428,0.47111362,0.31893334,0.43449667,-0.5977467,0.16294667,0.03122734,-0.12018567,-0.5597066,-0.28305966,0.21819092,-0.5871033,0.26163003,-0.5993633,-0.46289003,-0.21714668,-0.19693987,0.173308,0.24995667,0.07061333,-0.9252267,0.31112668,0.343513,0.038433332,-0.42272663,0.18698935,-0.34511998,-1.4291433,-0.12517996,0.0059836707,-0.52161336,0.074638,3.6019335,-0.055726662,-0.13641466,-0.67479664,-0.07274262,0.19990331,0.22439633,0.18111335,0.31522033,0.17094566,-0.07268,-0.044032067,-0.216932,-0.15762767,-0.25915802,0.38228336,-0.082551695,-0.45125332,0.171279,-0.5883867,14
0.20023888,0.02375751,-0.11554888,-0.17702375,0.17121151,-0.19156975,-0.65813375,-0.23749182,0.19676909,0.058313888,0.0033762604,0.043047007,-0.095066264,-0.17415337,0.51165754,0.42098173,0.29232743,0.06461124,-0.16480377,-0.44932374,0.20631862,0.16679475,0.04277,0.20627476,0.040496502,-1.6676213,-0.5255175,0.080855,0.43630874,-0.26331198,3.3192751,0.30124,-0.257893,-0.24638127,-0.043974735,0.109235495,0.059194874,0.19701725,0.31279513,-0.064238004,-0.07120374,0.24914548,0.113486625,0.22842188,0.25431776,0.24710643,-0.3111044,-0.08390426,0.12995474,0.07690999,-0.075509004,0.04834999,0.093332,-0.45125663,0.49849,-0.10111696,-0.4620467,0.31355333,-0.78533334,0.08925253,-0.19510335,0.5429167,-0.6623183,-0.279372,0.98762006,0.46176,0.191697,-0.04719,-0.04959467,-0.64744,-0.52982336,0.5942766,0.6866267,0.11384001,0.83548665,-2.0372334,-0.9888,0.21058333,0.63816,-0.97362,2.8509998,0.58653665,-0.70717,-0.06367334,-0.16214,-0.50948334,0.57229334,0.25253668,0.24319433,-0.2829233,-0.0455801,0.06754433,-0.17600699,0.29064032,-0.08019934,0.20252047,-0.33876336,-0.04349333,-0.102666676,0.78365993,9
0.14849222,-0.199756,0.12838161,-0.233826,0.458712,-0.2038956,-0.698046,-0.0555323,-0.134438,0.0633542,0.063894,0.39588317,0.100852,0.09834201,0.90312004,0.4654778,0.031127889,0.10207198,0.09320999,-0.659966,0.216434,0.20299158,0.254182,0.06453601,0.38778,-1.948828,-0.747068,-0.048520204,0.58535004,-0.52862996,3.2492,0.4602166,-0.27716,0.0012819946,-0.056524,-0.0712572,-0.045432,-0.021056402,0.165434,-0.24302821,-0.301384,0.13763002,0.43409377,0.17733559,0.7943972,0.10186827,-0.360838,0.33421,0.0328042,0.352752,-0.075509004,0.04834999,0.093332,-0.45125663,0.49849,-0.10111696,-0.4620467,0.31355333,-0.78533334,0.08925253,-0.19510335,0.5429167,-0.6623183,-0.279372,0.98762006,0.46176,0.191697,-0.04719,-0.04959467,-0.64744,-0.52982336,0.5942766,0.6866267,0.11384001,0.83548665,-2.0372334,-0.9888,0.21058333,0.63816,-0.97362,2.8509998,0.58653665,-0.70717,-0.06367334,-0.16214,-0.50948334,0.57229334,0.25253668,0.24319433,-0.2829233,-0.0455801,0.06754433,-0.17600699,0.29064032,-0.08019934,0.20252047,-0.33876336,-0.04349333,-0.102666676,0.78365993,32
0.07848834,0.34651434,0.34821,-0.48514,0.56966335,-0.62722,-0.1543626,0.27773,-0.5113,0.19850333,-0.146271,0.7999366,-0.57070667,-0.021522665,0.92628,0.68605995,0.43761668,-0.23944001,0.12339433,-0.8290067,-0.3193099,0.44844332,0.55053335,0.44544664,0.7842,-1.9323334,-0.8982566,0.18494767,0.9177367,-1.0014033,3.0651,0.74626666,-0.76768,-0.010596673,-0.36331666,-0.32708666,0.30308,-0.266339,0.42414665,-0.34341666,-0.013046667,0.16442667,0.029613668,0.30165336,0.175171,0.1286,0.14467667,-0.39759335,0.028763339,0.56172335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0.37119898,0.6872901,-0.1482409,0.33522898,0.48145324,-0.033782993,-0.33589858,-0.3724112,0.038960807,0.032455105,0.0679341,-0.07616499,0.024243595,-0.09697439,0.028784394,-0.052969407,0.1029188,0.2806274,-0.398632,-0.12706418,-0.21250121,-0.10055928,-0.009103405,0.39640105,-0.11704439,-1.142298,-0.48545295,0.26673698,0.1990532,-0.15289241,2.9773197,-0.40017995,-0.1900312,-0.2477715,0.26109943,-0.24122807,0.23889188,0.3038572,0.1706552,0.043392014,0.2025357,0.067115985,0.07547357,-0.0855363,-0.41566664,0.19778901,-0.1638004,-0.34429878,0.3301889,0.53064203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.11367,-0.077073894,0.18920505,-0.225225,0.90198505,-0.0176415,-0.23291999,0.28928,-0.32555997,0.34908,-0.23274499,0.501055,-0.44774,-0.23460001,1.2367,0.81192,0.60144997,0.08335649,0.180365,-0.86001,-0.261315,0.48606497,0.37358,0.227183,0.93689996,-1.9359,-0.90172,0.343945,1.42325,-1.0235851,2.60055,0.43585002,-0.435115,-0.47316998,-0.29792,-0.182075,0.088952154,0.241315,0.135158,-0.24723999,-0.17140001,0.044889,0.15079,0.65404,-0.070335,-0.0789955,-0.15388,0.138525,-0.005789999,0.65186,0.34957,0.40147,-0.012561,0.13743,0.4008,0.46682,-0.09743,-0.0024548,-0.33564,-0.004639,-0.059101,0.27532,-0.3974,-0.29267,0.97442,0.4188,0.18395,-0.20602,-0.061437,-0.61576,-0.53471,0.41536,0.34851,-0.31878,0.27404,-1.832,-0.82363,0.48816,1.1372,-0.38025,3.8114,0.2551,-0.70637,-0.2582,0.040929,-0.097378,0.79571,-0.49484,0.1087,0.14838,-0.1839,0.13312,0.21469,0.53932,-0.19338,-0.42216,-0.61411,0.70374,0.57591,0.43506,33
0.22238185,-0.008263841,0.10661801,-0.31044567,0.15647152,-0.36608064,-0.48194167,0.4045762,-0.33816168,0.12729716,-0.14580332,0.47472835,-0.34636167,0.055533007,0.7434017,0.5352384,0.0027271633,-0.025416678,-0.0012388428,-0.35181984,-0.056685004,0.32329002,0.58042663,0.22347315,0.602459,-1.4613067,-0.46170387,0.16384165,0.5163415,-0.86359435,2.5150268,0.67437404,-0.611315,0.183385,-0.09773567,-0.26518098,0.25769,0.017446166,0.104577504,-0.5425766,-0.08915483,-0.13910599,-0.21784334,0.07541669,0.1176,0.04196318,0.17024483,-0.025977844,-0.165673,0.458969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
-0.38497,0.80092,0.064106,-0.28355,-0.026759,-0.34532,-0.64253,-0.11729,-0.33257,0.55243,-0.087813,0.9035,0.47102,0.56657,0.6985,-0.35229,-0.86542,0.90573,0.03576,-0.071705,-0.12327,0.54923,0.47005,0.35572,1.2611,-0.67581,-0.94983,0.68666,0.3871,-1.3492,0.63512,0.46416,-0.48814,0.83827,-0.9246,-0.33722,0.53741,-1.0616,-0.081403,-0.67111,0.30923,-0.3923,-0.55002,-0.68827,0.58049,-0.11626,0.013139,-0.57654,0.048833,0.67204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0.49885765,0.13543999,0.3445234,-0.41234103,0.54907,-0.1837857,-0.3443858,0.10303744,-0.18376039,0.15905352,-0.102322,0.8211479,-0.30331713,-0.062398594,0.817873,0.726226,0.465738,0.059001602,0.3277532,-0.959808,-0.31574598,0.33084202,0.55098,0.280728,0.83262,-2.01556,-0.82975996,-0.0808367,0.88550204,-1.020338,3.67472,0.77335596,-0.702172,-0.39474198,-0.1521118,0.0523588,0.013123989,0.24757162,0.47068,-0.44627,-0.07595087,0.061767,0.110722005,0.536948,0.3183792,0.20254,0.15203938,-0.125316,-0.18111381,0.650634,0.3411754,0.04682908,-0.18138137,-0.16584508,0.44189316,-0.33774477,-0.48054284,-0.0963306,-0.045321293,-0.16082504,-0.09038707,-0.2138429,-0.06844846,-0.31591204,0.34969696,0.34226337,0.1998175,0.35558987,-0.37808645,-0.17703031,0.2453116,0.2372534,0.13963324,0.35066524,0.11752431,-1.4740663,-0.39781982,0.16993545,0.22822697,-0.036415845,3.168531,0.08074231,-0.081374526,-0.10422614,0.29915088,-0.09329328,-0.044029236,0.21180186,-0.022157073,-0.124847166,-0.2062258,0.0697133,0.15823309,0.08191646,-0.09312769,0.2579594,-0.28490263,-0.083016,0.07905093,0.004822309,11
0.22023013,-0.38891715,0.088109136,-0.2720757,0.5023914,-0.42540804,-0.5314353,-0.21264935,0.16157572,0.24350727,-0.10304843,0.28705144,0.18607286,-0.0995283,0.6996786,0.5708129,0.23570563,0.18103443,0.13446,-0.7636071,0.17207715,0.24762972,0.30742368,0.27359858,0.23339143,-1.4738371,-0.61356014,0.016582703,0.47436714,-0.21788856,2.9127715,0.23029573,-0.13166429,0.048012853,0.3660886,-0.10908514,-0.025708433,0.25381398,-0.04395857,-0.32175443,-0.25466284,0.24850716,0.29534933,0.49091128,0.29888716,0.10027306,-0.34042385,0.22323285,0.062402997,0.41088718,-0.075509004,0.04834999,0.093332,-0.45125663,0.49849,-0.10111696,-0.4620467,0.31355333,-0.78533334,0.08925253,-0.19510335,0.5429167,-0.6623183,-0.279372,0.98762006,0.46176,0.191697,-0.04719,-0.04959467,-0.64744,-0.52982336,0.5942766,0.6866267,0.11384001,0.83548665,-2.0372334,-0.9888,0.21058333,0.63816,-0.97362,2.8509998,0.58653665,-0.70717,-0.06367334,-0.16214,-0.50948334,0.57229334,0.25253668,0.24319433,-0.2829233,-0.0455801,0.06754433,-0.17600699,0.29064032,-0.08019934,0.20252047,-0.33876336,-0.04349333,-0.102666676,0.78365993,32
0.07848834,0.34651434,0.34821,-0.48514,0.56966335,-0.62722,-0.1543626,0.27773,-0.5113,0.19850333,-0.146271,0.7999366,-0.57070667,-0.021522665,0.92628,0.68605995,0.43761668,-0.23944001,0.12339433,-0.8290067,-0.3193099,0.44844332,0.55053335,0.44544664,0.7842,-1.9323334,-0.8982566,0.18494767,0.9177367,-1.0014033,3.0651,0.74626666,-0.76768,-0.010596673,-0.36331666,-0.32708666,0.30308,-0.266339,0.42414665,-0.34341666,-0.013046667,0.16442667,0.029613668,0.30165336,0.175171,0.1286,0.14467667,-0.39759335,0.028763339,0.56172335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
0.37119898,0.6872901,-0.1482409,0.33522898,0.48145324,-0.033782993,-0.33589858,-0.3724112,0.038960807,0.032455105,0.0679341,-0.07616499,0.024243595,-0.09697439,0.028784394,-0.052969407,0.1029188,0.2806274,-0.398632,-0.12706418,-0.21250121,-0.10055928,-0.009103405,0.39640105,-0.11704439,-1.142298,-0.48545295,0.26673698,0.1990532,-0.15289241,2.9773197,-0.40017995,-0.1900312,-0.2477715,0.26109943,-0.24122807,0.23889188,0.3038572,0.1706552,0.043392014,0.2025357,0.067115985,0.07547357,-0.0855363,-0.41566664,0.19778901,-0.1638004,-0.34429878,0.3301889,0.53064203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
0.11367,-0.077073894,0.18920505,-0.225225,0.90198505,-0.0176415,-0.23291999,0.28928,-0.32555997,0.34908,-0.23274499,0.501055,-0.44774,-0.23460001,1.2367,0.81192,0.60144997,0.08335649,0.180365,-0.86001,-0.261315,0.48606497,0.37358,0.227183,0.93689996,-1.9359,-0.90172,0.343945,1.42325,-1.0235851,2.60055,0.43585002,-0.435115,-0.47316998,-0.29792,-0.182075,0.088952154,0.241315,0.135158,-0.24723999,-0.17140001,0.044889,0.15079,0.65404,-0.070335,-0.0789955,-0.15388,0.138525,-0.005789999,0.65186,0.34957,0.40147,-0.012561,0.13743,0.4008,0.46682,-0.09743,-0.0024548,-0.33564,-0.004639,-0.059101,0.27532,-0.3974,-0.29267,0.97442,0.4188,0.18395,-0.20602,-0.061437,-0.61576,-0.53471,0.41536,0.34851,-0.31878,0.27404,-1.832,-0.82363,0.48816,1.1372,-0.38025,3.8114,0.2551,-0.70637,-0.2582,0.040929,-0.097378,0.79571,-0.49484,0.1087,0.14838,-0.1839,0.13312,0.21469,0.53932,-0.19338,-0.42216,-0.61411,0.70374,0.57591,0.43506,33
0.22238185,-0.008263841,0.10661801,-0.31044567,0.15647152,-0.36608064,-0.48194167,0.4045762,-0.33816168,0.12729716,-0.14580332,0.47472835,-0.34636167,0.055533007,0.7434017,0.5352384,0.0027271633,-0.025416678,-0.0012388428,-0.35181984,-0.056685004,0.32329002,0.58042663,0.22347315,0.602459,-1.4613067,-0.46170387,0.16384165,0.5163415,-0.86359435,2.5150268,0.67437404,-0.611315,0.183385,-0.09773567,-0.26518098,0.25769,0.017446166,0.104577504,-0.5425766,-0.08915483,-0.13910599,-0.21784334,0.07541669,0.1176,0.04196318,0.17024483,-0.025977844,-0.165673,0.458969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
-0.38497,0.80092,0.064106,-0.28355,-0.026759,-0.34532,-0.64253,-0.11729,-0.33257,0.55243,-0.087813,0.9035,0.47102,0.56657,0.6985,-0.35229,-0.86542,0.90573,0.03576,-0.071705,-0.12327,0.54923,0.47005,0.35572,1.2611,-0.67581,-0.94983,0.68666,0.3871,-1.3492,0.63512,0.46416,-0.48814,0.83827,-0.9246,-0.33722,0.53741,-1.0616,-0.081403,-0.67111,0.30923,-0.3923,-0.55002,-0.68827,0.58049,-0.11626,0.013139,-0.57654,0.048833,0.67204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
0.48852965,0.16546583,0.047928333,-0.194098,0.46471584,-0.17895667,-0.736895,-0.23181279,-0.056796666,-0.112329006,-0.21050934,0.08776167,-0.19974166,-0.12339633,0.48356,0.45272836,0.48778903,0.07441266,-0.11813832,-0.70345,-0.18476333,0.27097785,0.32186916,0.30329102,0.19510166,-1.630095,-0.6062623,0.2852883,0.5299397,-0.729315,3.6437836,0.402395,-0.17305,-0.5396533,0.13312149,0.075192496,-0.067473345,0.15404204,0.10597784,-0.17752834,-0.27332348,0.15081084,0.22589481,0.45080116,0.08564967,0.07426066,-0.15288599,0.01797933,-0.07021601,0.20421667,0.34967002,0.35187003,-0.35391632,0.08373967,-0.064866,-0.046549004,-0.6338267,0.042010337,0.122807585,-0.7179033,-0.04857999,-0.58630997,-0.29169902,-0.50600004,-0.22127318,0.228818,0.19386667,0.16206333,-0.9484134,0.32734334,0.27779302,-0.117020994,0.047838997,0.12356934,-0.18162198,-1.9407667,-0.15493996,0.26549366,-0.20464933,-0.19784866,3.7627335,-0.33188,-0.16436467,-0.39841,0.27482072,-0.29102334,-0.09571699,-0.05113666,-0.14628299,0.09775567,-0.43565333,-0.13996907,0.11965799,-0.4761323,-0.33449998,0.41682997,-0.15056503,-0.26627335,-0.253481,-0.5691633,8
0.27140686,0.14233501,0.0034650017,-0.15559183,0.17769533,-0.14178298,-0.63333505,0.11352759,-0.1159612,-0.26717833,-0.15605332,-0.01608033,-0.35667285,-0.318215,0.39435005,0.43164733,0.27943853,0.019893328,-0.39224836,-0.29050997,-0.036658496,0.17519283,0.28435782,0.14773135,0.18695734,-2.1361666,-0.58057,0.14798833,0.24714367,-0.62345266,3.5287669,0.10891668,-0.428159,-0.33808002,0.09949869,-0.31654766,0.03446318,-0.029018661,0.11912185,-0.09600899,-0.354355,0.056115467,0.11591217,0.065607175,-0.013768998,0.21543689,-0.2010675,-0.071306676,-0.204437,0.030178348,-0.075509004,0.04834999,0.093332,-0.45125663,0.49849,-0.10111696,-0.4620467,0.31355333,-0.78533334,0.08925253,-0.19510335,0.5429167,-0.6623183,-0.279372,0.98762006,0.46176,0.191697,-0.04719,-0.04959467,-0.64744,-0.52982336,0.5942766,0.6866267,0.11384001,0.83548665,-2.0372334,-0.9888,0.21058333,0.63816,-0.97362,2.8509998,0.58653665,-0.70717,-0.06367334,-0.16214,-0.50948334,0.57229334,0.25253668,0.24319433,-0.2829233,-0.0455801,0.06754433,-0.17600699,0.29064032,-0.08019934,0.20252047,-0.33876336,-0.04349333,-0.102666676,0.78365993,30
0.31958112,0.23795357,0.19192286,-0.20258427,0.4554957,-0.058002856,-0.50862,-0.42449093,-0.012712856,0.19269799,-0.17297684,0.21227428,-0.21236144,-0.1771997,0.5831214,0.45094714,0.35150188,-0.05502086,-0.23862858,-0.9523572,0.04012858,0.13941859,0.28706303,0.06826944,0.1344033,-1.5348244,-0.5171524,0.18685856,0.509515,-0.45352286,3.526643,0.37887913,-0.025449991,-0.22284713,0.33145985,-0.19703354,-0.114311434,0.14830746,-0.033534706,-0.36378288,-0.13437371,0.24979214,0.34236842,0.44503716,0.17332257,0.002053429,0.12237056,0.22705372,-0.112503715,0.33393672,0.4883,-0.55268,0.05400501,-0.54453,0.64743,-0.7426634,-0.503769,-0.59702665,0.63121337,0.6006503,0.007826664,0.12803267,0.6216433,-0.140206,0.73881,0.67001337,0.10355279,0.24421366,0.39182997,-0.98916,0.48746002,-0.119487345,0.20033933,0.38073,-0.30255,-0.52121997,-0.28164697,0.37914336,0.77641994,0.45643,2.4880667,0.12784667,0.4228367,0.14033334,0.72365665,-0.032563347,0.012290329,0.8718667,-0.26473334,-0.60549664,-0.019033333,0.04042667,0.57398003,0.56784934,0.33901134,0.06975001,-0.3879423,0.30711332,0.26735333,0.7895167,25
0.459624,0.12539443,-0.028074278,-0.121711,0.44666427,0.15417698,-0.3346743,-0.42321968,0.089368574,0.10226872,-0.045238286,0.43924686,-0.07658286,-0.10860573,0.6350114,0.47686428,0.22502191,0.16754583,-0.044538014,-0.733092,-0.059349988,-0.0050645727,0.28005058,0.109359436,0.22567801,-1.7711487,-0.8915029,0.106870495,0.7091485,-0.4248281,3.489243,0.24646285,-0.39034528,-0.21626401,-0.0044281823,0.0033300612,-0.0050900024,0.08456443,0.28053302,-0.11268599,-0.11445713,0.22273144,0.1576754,0.37261716,0.36021686,0.34080043,-0.15905912,-0.0087255705,-0.018686721,0.37624428,0.21450834,-0.17800333,-0.11111882,-0.21385647,0.384425,-0.27171302,-0.41554168,0.14735003,-0.04778834,-0.069228575,-0.108709,0.08972251,-0.060590666,-0.15581782,0.6870983,0.21137834,0.13563372,0.438285,-0.25351527,-0.22060335,0.17705868,0.64205635,0.389478,0.40234336,0.6094,-1.5745734,-0.4053397,-0.16510667,0.52214503,-0.018417904,3.0820334,0.50490665,-0.38397118,0.16116834,-0.09672166,0.09963832,-0.004028335,-0.036221653,0.150719,-0.23837335,-0.06368922,0.164762,0.12209222,0.17339484,0.25904933,0.33943233,-0.412715,0.07976634,0.14115216,0.23846503,11
0.22023013,-0.38891715,0.088109136,-0.2720757,0.5023914,-0.42540804,-0.5314353,-0.21264935,0.16157572,0.24350727,-0.10304843,0.28705144,0.18607286,-0.0995283,0.6996786,0.5708129,0.23570563,0.18103443,0.13446,-0.7636071,0.17207715,0.24762972,0.30742368,0.27359858,0.23339143,-1.4738371,-0.61356014,0.016582703,0.47436714,-0.21788856,2.9127715,0.23029573,-0.13166429,0.048012853,0.3660886,-0.10908514,-0.025708433,0.25381398,-0.04395857,-0.32175443,-0.25466284,0.24850716,0.29534933,0.49091128,0.29888716,0.10027306,-0.34042385,0.22323285,0.062402997,0.41088718,-0.075509004,0.04834999,0.093332,-0.45125663,0.49849,-0.10111696,-0.4620467,0.31355333,-0.78533334,0.08925253,-0.19510335,0.5429167,-0.6623183,-0.279372,0.98762006,0.46176,0.191697,-0.04719,-0.04959467,-0.64744,-0.52982336,0.5942766,0.6866267,0.11384001,0.83548665,-2.0372334,-0.9888,0.21058333,0.63816,-0.97362,2.8509998,0.58653665,-0.70717,-0.06367334,-0.16214,-0.50948334,0.57229334,0.25253668,0.24319433,-0.2829233,-0.0455801,0.06754433,-0.17600699,0.29064032,-0.08019934,0.20252047,-0.33876336,-0.04349333,-0.102666676,0.78365993,32
